GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
310M100US38540,38540,"Pocatello, ID Metro Area",31856,1399,20760,1590,N,N,11096,1539,10.9,2.9,4.5,2.7,N,N,22.8,7.2,5.9,2.4,1.9,1.6,N,N,15.2,6.6,11.0,2.7,7.5,2.4,N,N,19.0,6.1,14.9,3.8,13.4,4.4,N,N,18.2,6.7,15.6,3.6,17.6,4.9,N,N,11.5,5.0,19.4,3.6,24.5,4.8,N,N,6.5,3.4,11.2,2.3,15.6,3.4,N,N,3.3,2.6,7.9,2.2,10.1,3.2,N,N,3.5,2.6,1.9,1.0,3.2,1.7,N,N,0.0,1.5,1.2,0.8,1.6,1.2,N,N,0.0,1.5,39175,4396,53602,6077,64171,5144,21470,4175,53195,4241,65744,6046,N,N,27944,3149,25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X)
310M100US38660,38660,"Ponce, PR Metro Area",83824,2102,62648,2247,34264,2187,21176,1804,32.7,2.2,27.0,2.0,15.2,2.5,52.2,4.8,13.6,1.6,12.0,1.7,11.0,2.2,19.7,3.6,18.8,1.9,20.5,2.2,20.4,3.4,16.6,3.8,10.8,1.5,12.5,2.0,13.5,2.8,3.9,1.7,9.7,1.5,10.4,1.8,14.3,2.8,4.9,2.5,8.8,1.4,10.4,1.7,14.3,2.6,2.2,1.4,2.8,0.8,3.5,1.1,5.4,1.9,0.5,0.8,1.8,0.8,2.5,1.0,3.7,1.8,0.0,0.9,0.2,0.3,0.3,0.4,0.6,0.7,0.0,0.9,0.8,0.4,1.0,0.5,1.5,0.8,0.0,0.9,16745,1019,19972,1232,27061,2342,9399,1263,26511,1637,30226,1891,39460,3249,12444,1302,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.6,(X)
310M100US38820,38820,"Port Angeles, WA Micro Area",30430,1226,18392,1556,N,N,12038,1264,9.1,2.6,4.1,2.2,N,N,17.0,5.6,5.1,2.0,1.3,1.0,N,N,11.2,4.6,14.9,3.0,13.1,3.8,N,N,17.5,4.9,14.6,3.0,13.5,4.0,N,N,15.7,5.3,16.0,3.0,15.3,3.8,N,N,19.9,5.0,17.2,2.8,19.9,3.8,N,N,12.8,4.5,11.4,3.1,17.0,5.0,N,N,1.8,1.5,9.1,2.3,12.0,3.6,N,N,3.2,2.3,2.0,1.1,2.6,1.7,N,N,0.8,1.0,0.6,0.8,1.0,1.4,N,N,0.0,1.5,38841,4325,53327,6261,56791,3701,26979,3607,50652,3158,61189,4588,N,N,32806,3806,23.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X)
310M100US38860,38860,"Portland-South Portland-Biddeford, ME Metro Area",209787,3672,132482,3464,103230,3500,77305,3529,6.0,0.7,2.9,0.8,0.7,0.3,12.1,1.5,5.4,0.9,2.5,0.7,0.8,0.5,10.9,1.9,9.4,0.8,5.8,0.9,3.4,0.7,16.8,1.9,9.1,1.0,7.9,1.2,5.7,1.1,13.0,1.9,14.4,1.1,13.3,1.3,12.7,1.5,14.7,2.0,22.1,1.4,24.2,1.7,25.5,1.8,17.7,2.2,13.4,1.1,16.6,1.4,18.5,1.8,7.1,1.5,12.9,0.9,16.6,1.4,20.4,1.7,5.8,1.4,4.4,0.6,6.0,0.8,7.2,1.0,1.2,0.7,2.9,0.5,4.1,0.7,5.1,0.9,0.7,0.5,56530,1658,67942,2193,76331,2294,32196,2156,69912,2166,84231,3149,94873,3569,42585,1916,21.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X)
310M100US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",857389,5425,548897,6910,419628,6106,308492,6407,6.7,0.4,4.6,0.5,1.3,0.3,11.9,1.1,4.7,0.4,2.6,0.4,1.6,0.3,8.8,0.9,9.8,0.5,7.1,0.6,4.4,0.5,15.6,0.9,10.2,0.5,8.8,0.6,7.0,0.6,13.4,1.0,15.1,0.6,13.8,0.7,13.2,0.8,16.7,1.0,20.2,0.7,21.4,0.8,22.8,0.9,17.1,1.0,12.7,0.6,15.5,0.8,17.5,0.8,7.1,0.7,12.8,0.5,15.8,0.7,19.1,0.9,6.4,0.7,4.3,0.3,5.9,0.5,7.3,0.6,1.5,0.3,3.5,0.3,4.6,0.4,5.8,0.5,1.4,0.3,53078,928,64290,1187,74518,1495,35161,1098,69594,1063,80504,1455,91854,1912,46668,1237,20.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.9,(X)
310M100US38940,38940,"Port St. Lucie, FL Metro Area",165072,4234,111399,4420,84265,3896,53673,3327,8.2,1.1,5.3,1.2,3.7,1.1,14.1,2.5,4.8,0.8,2.4,0.7,1.4,0.7,10.3,2.2,12.1,1.2,10.5,1.2,7.1,1.3,17.7,2.8,16.0,1.6,15.4,2.0,13.6,2.0,18.2,3.5,16.9,1.7,16.3,1.8,15.4,2.0,16.1,3.0,15.8,1.3,18.2,1.8,18.6,2.1,11.6,2.2,10.5,1.3,12.7,1.7,15.5,2.1,4.6,1.5,9.9,1.3,12.1,1.6,15.5,2.1,4.6,1.7,2.9,0.5,3.8,0.8,4.8,1.1,1.0,0.6,2.9,0.7,3.4,0.9,4.3,1.2,1.8,1.2,41346,1769,50189,2510,60923,3663,30905,1277,63518,4179,69959,3686,N,N,48375,11652,30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X)
310M100US39020,39020,"Portsmouth, OH Micro Area",29414,1439,18594,1253,N,N,10820,1257,11.3,3.2,5.7,3.1,N,N,21.6,6.4,8.2,2.4,5.7,2.7,N,N,14.6,5.1,16.2,3.0,12.2,3.4,N,N,23.7,5.7,12.3,2.6,11.3,3.1,N,N,14.5,6.4,14.6,2.8,15.6,3.7,N,N,10.4,4.8,17.5,3.6,20.0,4.4,N,N,11.5,5.3,9.8,2.6,14.3,3.8,N,N,2.0,1.8,8.3,2.2,12.3,3.3,N,N,1.6,1.9,1.0,0.8,1.6,1.2,N,N,0.0,1.5,0.8,0.6,1.2,1.0,N,N,0.0,1.5,36859,3925,49302,5780,53135,5671,20447,2952,48606,3428,60232,5238,N,N,26945,3191,22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.0,(X)
310M100US39060,39060,"Pottsville, PA Micro Area",60449,1692,41140,1652,29768,1671,19309,1727,5.8,1.1,2.9,1.0,0.9,0.5,13.0,2.9,10.1,1.6,4.4,1.4,2.0,0.9,24.0,4.4,13.3,1.7,11.0,2.1,7.8,1.8,19.8,3.4,14.5,2.0,14.4,2.7,10.1,2.0,15.2,2.9,15.6,1.8,17.6,2.4,17.8,3.1,9.2,2.8,20.0,2.3,22.7,2.6,26.6,3.1,12.8,3.8,9.8,1.5,12.6,2.2,16.0,2.7,3.7,2.0,8.1,1.3,10.5,1.8,13.4,2.1,1.8,1.2,1.9,0.7,2.6,1.0,3.6,1.4,0.4,0.5,1.0,0.5,1.3,0.7,1.8,0.9,0.2,0.3,40265,2889,49664,3290,59464,2938,21190,1758,51384,2269,60374,2924,70126,3351,30042,2327,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.0,(X)
310M100US39100,39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",231561,3177,162781,3994,125723,4493,68780,3259,4.4,0.8,2.4,0.6,1.0,0.4,9.8,2.0,4.0,0.6,2.3,0.6,1.0,0.3,8.2,1.5,8.3,1.0,5.4,1.1,3.6,1.0,16.4,2.2,8.0,1.0,6.6,1.1,4.5,1.0,12.4,2.1,11.3,1.1,9.5,1.2,7.8,1.2,16.4,2.8,18.6,1.5,19.0,1.7,19.8,1.8,17.4,2.1,15.5,1.1,17.6,1.5,18.6,1.8,8.6,1.9,17.9,1.3,22.2,1.6,25.1,1.9,7.3,1.9,6.7,0.9,8.7,1.1,10.3,1.4,1.6,0.7,5.2,0.7,6.4,1.0,8.2,1.2,1.8,0.7,67269,1989,80693,2271,90127,2640,37312,2333,82872,2051,95708,2714,107210,3130,48988,2548,37.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.7,(X)
310M100US39140,39140,"Prescott, AZ Metro Area",90607,4023,56658,3336,46041,3108,33949,3031,9.3,2.0,7.1,2.2,3.1,1.7,15.4,3.8,8.0,1.8,4.8,1.6,2.8,1.3,12.7,3.2,12.3,1.9,8.8,2.1,6.8,1.9,17.4,3.2,13.2,1.9,13.2,2.4,13.4,2.8,13.7,3.6,19.8,2.6,19.4,2.8,20.6,3.3,20.6,4.0,17.0,2.2,20.0,2.8,21.2,2.9,11.3,3.1,9.1,1.6,10.9,2.0,12.9,2.3,5.8,2.3,7.8,1.5,10.7,2.3,12.9,2.8,2.5,1.2,1.8,0.7,2.8,1.2,3.5,1.5,0.0,0.6,1.7,0.6,2.3,0.9,2.8,1.1,0.6,0.6,40274,2060,47435,3897,54039,5343,27369,2583,52112,2664,60871,3502,N,N,35941,3892,26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X)
310M100US39300,39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",612291,5199,384734,7221,270178,6868,227557,6473,8.3,0.6,4.4,0.5,1.0,0.3,16.1,1.3,6.4,0.5,2.7,0.5,1.2,0.4,12.8,1.0,11.3,0.7,8.7,0.8,5.1,0.7,16.9,1.3,9.5,0.7,8.8,0.9,7.0,0.7,10.9,1.0,12.4,0.7,11.8,0.8,9.7,0.9,13.5,1.2,18.1,0.9,19.6,1.1,20.6,1.2,15.5,1.3,12.7,0.7,15.0,0.9,17.5,1.1,7.4,0.9,13.2,0.7,17.7,0.9,22.6,1.2,4.7,0.7,4.7,0.4,6.6,0.7,8.8,0.8,1.1,0.3,3.4,0.3,4.7,0.5,6.4,0.7,1.0,0.4,51935,916,66913,1399,81859,1931,28777,1896,68355,1409,82666,1990,98457,2400,41183,1646,31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X)
310M100US39340,39340,"Provo-Orem, UT Metro Area",143324,2044,116642,2683,101123,3046,26682,2030,4.7,0.8,3.7,0.8,2.4,0.6,11.8,3.4,4.7,0.9,2.5,0.8,2.3,0.8,14.6,3.5,10.9,1.2,7.8,1.1,6.7,1.2,23.7,3.7,9.2,1.4,9.4,1.5,8.1,1.4,11.5,3.1,15.6,1.4,16.4,1.6,15.9,1.6,13.3,2.9,23.6,2.0,25.2,2.3,25.9,2.4,13.5,3.7,13.0,1.3,13.9,1.5,15.2,1.6,6.7,2.4,12.5,1.3,14.6,1.5,16.1,1.8,3.6,2.0,3.0,0.6,3.3,0.7,3.8,0.8,0.6,0.6,2.7,0.6,3.2,0.7,3.6,0.8,0.7,0.7,54201,1968,58247,2119,62286,1993,24924,3078,67834,2764,73740,3212,N,N,38119,4138,26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X)
310M100US39380,39380,"Pueblo, CO Metro Area",62686,1491,39151,2019,26608,1822,23535,1934,12.3,2.3,8.0,2.0,3.6,1.8,21.6,4.4,9.3,1.9,5.6,2.0,1.8,1.3,16.7,3.6,12.3,2.1,8.7,2.1,5.3,1.8,18.6,4.2,12.9,2.0,12.9,2.5,11.2,2.8,11.6,3.2,15.3,2.6,16.6,3.2,16.9,3.7,13.3,3.3,16.9,2.3,18.7,2.7,21.8,3.2,11.9,3.4,10.6,2.0,14.6,2.6,20.0,3.4,3.4,2.2,6.7,1.4,9.5,2.1,12.0,2.3,2.3,1.3,2.4,0.7,3.6,1.1,5.3,1.7,0.2,0.4,1.3,0.5,1.7,0.9,2.1,1.2,0.3,0.5,38326,3093,48320,3157,61593,3015,20918,2493,50162,3139,61232,4555,N,N,29606,2893,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X)
310M100US39460,39460,"Punta Gorda, FL Metro Area",69176,2884,44250,2801,36039,2236,24926,2377,8.9,2.1,6.1,2.4,3.1,1.6,16.2,4.1,5.9,1.3,2.1,0.9,2.1,1.1,12.5,3.1,14.3,2.2,9.6,2.3,7.1,2.2,23.8,4.3,12.2,1.9,11.8,2.3,11.0,2.4,13.9,3.0,17.8,2.2,20.6,3.1,20.7,3.4,10.5,2.9,20.0,2.6,23.2,3.1,24.3,3.5,13.8,3.8,10.1,2.0,13.2,2.7,15.2,3.2,3.8,1.8,6.6,1.5,7.9,1.8,9.5,2.2,4.0,2.1,3.3,1.2,4.1,1.7,5.0,2.1,1.5,1.4,1.0,0.5,1.5,0.7,1.9,0.9,0.0,0.9,42031,3030,49955,2149,54813,3143,23706,2529,52405,2806,61316,3508,N,N,34446,3637,35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X)
310M100US39500,39500,"Quincy, IL-MO Micro Area",30272,1167,18772,1466,N,N,11500,1363,6.1,1.9,3.0,1.6,N,N,11.6,4.4,9.5,2.3,5.0,2.3,N,N,17.9,4.6,15.1,2.7,8.9,2.9,N,N,25.4,5.7,14.8,2.9,15.0,3.5,N,N,16.2,5.1,14.5,3.1,16.7,4.1,N,N,11.9,4.5,20.0,3.4,24.5,4.1,N,N,8.4,3.6,8.7,2.1,11.3,2.7,N,N,4.5,3.8,6.7,1.9,9.5,2.8,N,N,2.3,2.0,1.7,0.8,2.4,1.2,N,N,0.6,1.0,2.8,1.2,3.8,1.6,N,N,1.2,1.9,39564,3202,51429,6784,59401,3999,23281,2145,54661,4280,66407,5861,N,N,33682,5137,35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.4,(X)
310M100US39540,39540,"Racine, WI Metro Area",74808,2175,47084,2370,35697,2304,27724,2257,7.7,1.8,5.5,1.3,1.8,0.8,14.2,4.2,5.1,1.3,3.4,1.3,1.6,1.0,8.1,3.1,13.2,2.1,9.0,2.2,5.7,1.7,20.8,4.0,11.2,1.8,8.6,1.7,6.2,1.8,15.2,3.5,11.4,1.7,10.5,2.0,9.5,1.9,12.9,3.2,20.0,2.2,22.8,3.1,24.4,3.4,16.2,3.4,13.4,1.7,17.0,2.6,20.9,3.0,5.5,2.3,11.9,1.7,15.0,2.3,19.4,3.0,4.7,2.4,3.9,1.0,4.9,1.4,6.4,1.8,1.6,1.3,2.3,0.8,3.2,1.0,4.2,1.3,0.8,0.9,51377,2344,62172,3894,75914,3749,29960,3818,64205,3263,76114,4690,N,N,39909,3503,34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.5,(X)
310M100US39580,39580,"Raleigh-Cary, NC Metro Area",421955,4736,285203,5050,218438,5167,136752,4886,5.1,0.5,3.4,0.6,1.4,0.5,9.6,1.4,4.9,0.6,3.9,0.7,1.8,0.4,7.9,1.2,9.8,0.8,7.7,0.9,4.4,0.8,15.0,1.4,9.8,0.9,7.8,0.8,5.5,0.9,14.3,1.7,13.9,1.0,11.4,1.1,9.9,1.1,18.7,2.1,18.8,0.9,18.8,1.1,19.3,1.3,17.7,1.6,13.5,0.9,15.7,1.3,18.7,1.5,8.0,1.2,14.0,0.8,17.5,1.0,21.6,1.2,6.1,1.1,5.3,0.5,7.2,0.7,9.1,0.9,1.2,0.4,4.9,0.4,6.5,0.6,8.3,0.8,1.5,0.5,57840,1847,70849,1612,84636,2263,36966,1394,75663,1684,88176,2202,102490,2902,47404,2000,25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.1,(X)
310M100US39660,39660,"Rapid City, SD Metro Area",51016,1363,33369,1852,N,N,17647,1694,7.2,1.9,3.8,1.9,N,N,14.3,4.2,5.9,1.8,1.4,1.1,N,N,14.5,5.0,9.6,2.3,7.7,2.5,N,N,14.3,4.1,14.3,2.5,13.4,2.9,N,N,18.9,4.8,16.1,2.5,15.0,2.6,N,N,16.5,3.8,18.6,3.1,22.3,3.7,N,N,11.5,4.2,12.8,1.8,15.4,2.5,N,N,5.8,2.7,11.0,2.1,15.1,2.8,N,N,2.8,2.2,1.6,0.8,2.0,1.0,N,N,1.0,1.1,2.8,1.0,4.0,1.4,N,N,0.5,0.6,47074,3889,60210,5332,71362,3124,29968,4983,61471,3550,73803,5193,N,N,35870,3640,16.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),10.5,(X)
310M100US39740,39740,"Reading, PA Metro Area",155329,2079,106886,2834,79190,2828,48443,2738,6.5,1.0,5.4,1.2,1.4,0.5,10.6,2.4,5.6,0.9,3.4,0.8,1.5,0.6,10.7,2.2,11.1,1.2,7.5,1.4,3.7,0.9,20.5,2.7,11.6,1.2,8.3,1.2,7.1,1.3,19.4,2.7,13.5,1.2,12.9,1.5,12.5,1.6,14.6,2.3,20.3,1.5,23.3,2.1,24.8,2.4,13.4,2.2,12.6,1.2,15.1,1.4,17.9,1.8,5.4,1.7,13.1,1.2,16.2,1.6,20.4,1.9,4.3,1.5,3.2,0.6,4.3,0.9,5.8,1.2,0.6,0.5,2.6,0.7,3.6,0.9,4.8,1.2,0.4,0.4,51759,1695,62493,2171,73556,3013,29478,2547,65824,2986,76999,4144,90651,5269,37636,2427,25.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X)
310M100US39820,39820,"Redding, CA Metro Area",67909,2340,43153,2283,32379,2272,24756,2855,7.2,1.7,8.1,2.6,3.7,2.2,8.7,2.6,8.5,1.7,4.7,1.6,2.4,1.4,14.8,3.5,14.6,2.4,10.2,2.5,7.0,2.3,22.8,4.4,12.4,2.0,9.5,2.0,7.3,2.0,15.9,3.7,16.5,2.5,16.5,2.7,17.5,3.2,16.8,4.4,18.6,2.5,19.7,3.0,23.1,3.9,16.7,3.8,11.1,1.7,14.9,2.7,18.1,3.5,2.8,1.5,6.0,1.6,8.9,2.4,11.5,3.3,0.9,0.8,3.4,1.0,5.0,1.4,6.1,1.9,0.7,0.8,1.7,0.9,2.6,1.4,3.2,1.8,0.0,0.8,41023,1839,51173,3567,64262,3931,26727,3119,54134,3074,64730,4006,N,N,33522,2663,23.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.1,(X)
310M100US39900,39900,"Reno-Sparks, NV Metro Area",164809,3189,102456,3153,75205,3325,62353,3200,7.1,1.1,4.5,1.2,1.7,0.7,12.7,2.4,4.9,0.9,3.0,1.0,2.0,0.9,8.1,1.8,11.9,1.4,8.2,1.6,4.6,1.4,18.5,2.8,11.7,1.5,11.4,1.8,9.4,1.6,12.2,2.4,13.7,1.3,12.2,1.5,11.7,1.7,15.8,2.3,18.8,1.7,21.8,2.2,21.9,2.6,14.2,2.5,11.4,1.2,13.5,1.7,16.7,2.2,7.4,1.7,13.6,1.4,17.3,2.2,21.6,2.7,7.0,1.6,2.9,0.7,3.4,0.9,4.3,1.2,1.4,0.7,4.1,0.9,4.9,1.2,6.2,1.6,2.7,1.4,50699,2030,61309,1597,73935,3007,33458,3073,69859,3584,79375,4077,91779,5036,51626,5618,26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.7,(X)
310M100US39980,39980,"Richmond, IN Micro Area",28374,1297,19148,1378,N,N,9226,1241,10.5,2.4,10.0,3.6,N,N,16.4,4.8,8.2,2.2,4.0,2.3,N,N,16.3,5.5,17.6,3.4,9.9,3.2,N,N,30.7,6.6,12.2,2.4,12.7,3.1,N,N,13.8,5.1,16.7,3.0,17.4,3.7,N,N,12.4,5.2,17.4,3.6,21.4,4.4,N,N,7.8,4.2,10.3,2.9,14.7,4.0,N,N,1.1,1.4,5.2,1.9,7.0,2.8,N,N,1.5,1.9,0.4,0.4,0.6,0.6,N,N,0.0,1.8,1.4,1.0,2.1,1.4,N,N,0.0,1.8,36079,2668,46523,2322,57965,6960,21133,2382,46859,3431,56526,4705,N,N,25382,3129,30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.3,(X)
310M100US40060,40060,"Richmond, VA Metro Area",475685,5475,321306,6081,230553,6016,154379,5445,5.8,0.6,4.1,0.6,1.2,0.3,10.7,1.3,4.7,0.5,2.7,0.5,1.5,0.4,9.6,1.1,9.0,0.7,6.2,0.7,3.3,0.5,15.8,1.6,10.4,0.8,9.2,0.9,6.2,0.8,13.5,1.3,15.1,0.9,13.1,0.9,11.1,1.0,18.3,1.7,18.3,0.8,18.7,1.1,19.0,1.2,16.7,1.3,13.2,0.8,15.5,1.1,18.3,1.4,7.6,1.0,14.4,0.8,18.6,1.2,23.8,1.5,5.2,0.9,4.9,0.5,6.4,0.6,8.4,0.8,1.3,0.5,4.1,0.4,5.5,0.6,7.3,0.8,1.2,0.4,55325,1409,69486,2178,84502,2014,35234,1383,74254,1619,86702,2350,102515,2970,45519,1841,27.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X)
310M100US40080,40080,"Richmond-Berea, KY Micro Area",37878,1566,25558,1581,N,N,12320,1350,10.3,2.4,5.4,2.3,N,N,22.3,6.5,9.3,2.4,7.5,2.7,N,N,13.5,4.9,13.9,3.0,10.5,3.1,N,N,19.7,5.9,11.6,2.6,12.1,3.1,N,N,13.6,5.3,13.9,3.2,14.3,4.2,N,N,14.4,5.0,18.2,3.1,21.6,4.0,N,N,9.6,4.4,11.3,2.5,13.5,3.7,N,N,3.3,2.7,8.8,2.3,11.8,3.3,N,N,2.0,1.6,1.3,1.0,1.4,1.2,N,N,1.1,1.4,1.5,0.8,2.0,1.2,N,N,0.4,0.7,40866,2639,50338,6782,62612,5849,22361,3955,52324,3528,61044,5259,N,N,30555,3381,24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.3,(X)
310M100US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",1265050,9388,947570,11611,674354,11037,317480,7862,5.9,0.4,5.1,0.4,2.3,0.3,11.3,1.0,5.2,0.3,3.1,0.3,1.8,0.3,12.4,0.8,11.1,0.5,9.7,0.5,7.5,0.5,16.5,1.0,10.4,0.5,9.9,0.5,8.5,0.6,12.2,1.1,13.9,0.5,14.2,0.5,13.6,0.7,13.3,1.0,19.4,0.6,19.9,0.6,20.4,0.7,15.9,1.2,13.0,0.5,14.2,0.6,15.9,0.7,8.5,0.8,13.3,0.5,15.1,0.7,18.6,0.8,6.8,0.7,4.7,0.3,5.4,0.4,7.0,0.5,1.3,0.3,3.1,0.2,3.4,0.3,4.4,0.4,1.7,0.4,53548,897,58935,1173,69933,1171,32202,950,68462,882,73718,1068,84200,1260,46566,1285,33.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X)
