Id,Id2,Geography,GEOGRAPHIC AREA CODES - Place (FIPS),GEOGRAPHIC AREA CODES - Place Size Code,AREA CHARACTERISTICS - Area (Land),Land Area (square miles),AREA CHARACTERISTICS - Area (Water),AREA CHARACTERISTICS - Functional Status Code,2010 Population,Population Density (persons / sq. mile), Housing Unit Count,Housing Density
1600000US2913978,2913978,"Clarence city, Missouri",13978,8,2997813,1.15746212,0,A,813,702.3987967,439,379.278071
1600000US2801500,2801500,"Anguilla town, Mississippi",1500,8,2677375,1.033740311,0,A,726,702.3040433,301,291.1756433
1600000US4814620,4814620,"Chico city, Texas",14620,9,3695774,1.42694638,0,A,1002,702.1987751,406,284.5236554
1600000US3123690,3123690,"Imperial city, Nebraska",23690,11,7639138,2.949487797,3124,A,2071,702.1558123,948,321.4117383
1600000US4031250,4031250,"Greenfield town, Oklahoma",31250,3,343054,0.132453896,0,A,93,702.1311047,59,445.4380127
1600000US4220904,4220904,"East Butler borough, Pennsylvania",20904,8,2700594,1.042705217,0,A,732,702.02008,328,314.5663747
1600000US1946605,1946605,"Lost Nation city, Iowa",46605,7,1645453,0.635312982,0,A,446,702.0161913,221,347.860041
1600000US2753476,2753476,"Red Lake Falls city, Minnesota",53476,9,5264938,2.032804013,0,A,1427,701.9860207,670,329.5939971
1600000US4567705,4567705,"South Congaree town, South Carolina",67705,11,8508159,3.285018695,117744,A,2306,701.9746961,1045,318.1108228
1600000US1203250,1203250,"Baldwin town, Florida",3250,9,5258199,2.03020207,7771,A,1425,701.9005747,664,327.0610397
1600000US2410150,2410150,"Brock Hall CDP, Maryland",10150,13,35254474,13.61182909,347632,S,9552,701.7425753,3363,247.0645185
1600000US2938612,2938612,"Kimberling City city, Missouri",38612,11,8860839,3.42118921,925307,A,2400,701.5104552,1431,418.2756089
1600000US5168496,5168496,"Rocky Mount town, Virginia",68496,12,17718456,6.841134399,69405,A,4799,701.4918462,2249,328.7466477
1600000US2044375,2044375,"Manter city, Kansas",44375,4,631397,0.243783755,0,A,171,701.4413246,92,377.3836366
1600000US3830460,3830460,"Gladstone city, North Dakota",30460,5,882616,0.340779957,24271,A,239,701.3323257,113,331.5922712
1600000US4645715,4645715,"North Spearfish CDP, South Dakota",45715,11,8202565,3.167028187,0,S,2221,701.2883589,948,299.3342478
1600000US3738680,3738680,"Littleton town, North Carolina",38680,8,2489256,0.961107156,551,A,674,701.2745624,395,410.9843503
1600000US3905284,3905284,"Bellville village, Ohio",5284,10,7084360,2.735286804,32682,A,1918,701.2061759,882,322.452475
1600000US0572230,572230,"Wabbaseka town, Arkansas",72230,6,942117,0.363753423,7589,A,255,701.0243314,134,368.3814133
1600000US0639444,639444,"Lake Arrowhead CDP, California",39444,14,45912592,17.72695163,3169652,S,12424,700.8537203,11875,669.8839286
1600000US2617740,2617740,"Concord village, Michigan",17740,9,3881458,1.498639376,321672,A,1050,700.6355344,484,322.9596178
1600000US3862260,3862260,"Pick City city, North Dakota",62260,4,454744,0.175577647,0,A,123,700.5447549,132,751.8041272
1600000US3738220,3738220,"Lillington town, North Carolina",38220,12,11809261,4.559581357,80667,A,3194,700.502908,1122,246.0752232
1600000US4957850,4957850,"Paradise town, Utah",57850,8,3342429,1.290519107,0,A,904,700.4933095,278,215.4171903
1600000US2676120,2676120,"Standish city, Michigan",76120,10,5580385,2.154598786,85,A,1509,700.3624108,682,316.5322493
1600000US1719798,1719798,"De Witt village, Illinois",19798,4,680609,0.262784615,0,A,184,700.1931976,86,327.2642119
1600000US2579705,2579705,"Wilbraham CDP, Massachusetts",79705,12,14482899,5.591878804,162736,S,3915,700.12247,1502,268.6038186
1600000US4213120,4213120,"Cherry Tree borough, Pennsylvania",13120,7,1346650,0.519944494,36787,A,364,700.0747277,161,309.6484372
1600000US4858820,4858820,"Port Arthur city, Texas",58820,17,199174561,76.9017312,173889601,A,53818,699.8281984,23577,306.5860759
1600000US1840896,1840896,"Lagro town, Indiana",40896,7,1536537,0.593260278,35131,A,415,699.524333,184,310.1505476
1600000US1922305,1922305,"Dows city, Iowa",22305,8,1992376,0.769260707,66777,A,538,699.372781,305,396.4845692
1600000US1953850,1953850,"Moorhead city, Iowa",53850,5,837209,0.323248216,0,A,226,699.1531242,117,361.9509537
1600000US4620780,4620780,"Fairview town, South Dakota",20780,3,222270,0.08581893,0,A,60,699.1464435,31,361.2256625
1600000US5475796,5475796,"Spelter CDP, West Virginia",75796,7,1281842,0.494921984,0,S,346,699.1000825,152,307.1191114
1600000US5538900,5538900,"Kekoskee village, Wisconsin",38900,4,596541,0.230325778,43101,A,161,699.0099054,73,316.9423795
1600000US3111090,3111090,"Craig village, Nebraska",11090,4,737365,0.28469823,0,A,199,698.9857289,105,368.8115655
1600000US2473075,2473075,"Snow Hill town, Maryland",73075,11,7792783,3.008810466,287071,A,2103,698.9473163,1005,334.0190456
1600000US4213952,4213952,"Clay CDP, Pennsylvania",13952,10,5777266,2.230614968,28263,S,1559,698.9104002,645,289.157927
1600000US2637080,2637080,"Harvey CDP, Michigan",37080,9,5163049,1.993464448,1444083,S,1393,698.7834677,691,346.632718
1600000US1962130,1962130,"Peosta city, Iowa",62130,9,5103839,1.970603339,0,A,1377,698.7707637,456,231.4012115
1600000US2724470,2724470,"Goodridge city, Minnesota",24470,4,489277,0.188910914,0,A,132,698.7420541,66,349.371027
1600000US1757329,1757329,"Palmyra village, Illinois",57329,8,2587259,0.998946327,0,A,698,698.7362394,321,321.3385857
1600000US2143444,2143444,"LaFayette city, Kentucky",43444,4,611704,0.236180245,603,A,165,698.6189726,82,347.1924591
1600000US4840472,4840472,"Lake City town, Texas",40472,8,1887341,0.728706465,65186,A,509,698.4979884,363,498.1429662
1600000US4205672,4205672,"Bentleyville borough, Pennsylvania",5672,12,9570531,3.695202835,0,A,2581,698.4731597,1275,345.0419522
1600000US1776706,1776706,"Union village, Illinois",76706,8,2150732,0.830402303,0,A,580,698.4566371,230,276.9741837
1600000US0657829,657829,"Plumas Lake CDP, California",57829,13,21709581,8.382116442,0,S,5853,698.2723326,1924,229.5363007
1600000US4864220,4864220,"St. Paul town, Texas",64220,9,3954300,1.526763831,13310,A,1066,698.208838,339,222.0382702
1600000US4061850,4061850,"Randlett town, Oklahoma",61850,7,1625044,0.627433023,0,A,438,698.082479,210,334.697079
1600000US0529020,529020,"Grubbs city, Arkansas",29020,7,1432178,0.552967041,0,A,386,698.0524544,195,352.6430793
1600000US4815112,4815112,"Clarendon city, Texas",15112,11,7517223,2.90241615,271783,A,2026,698.0391147,934,321.8008554
1600000US2009150,2009150,"Buffalo city, Kansas",9150,5,860886,0.332389957,0,A,232,697.9753603,123,370.0472815
1600000US1384456,1384456,"Wrens city, Georgia",84456,11,8115494,3.133409885,17337,A,2187,697.9616713,986,314.6731632
1600000US2016975,2016975,"Damar city, Kansas",16975,4,489846,0.189130606,0,A,132,697.9304026,91,481.1489897
1600000US4508830,4508830,"Briarcliffe Acres town, South Carolina",8830,7,1696294,0.654942803,0,A,457,697.7708558,243,371.0247658
1600000US3908364,3908364,"Brecksville city, Ohio",8364,14,50696796,19.5741432,292760,A,13656,697.6550575,5623,287.2667244
1600000US1752714,1752714,"New Minden village, Illinois",52714,5,798445,0.308281351,0,A,215,697.4148752,102,330.8665919
1600000US1751947,1751947,"Nelson village, Illinois",51947,4,631368,0.243772558,11308,A,170,697.3713587,71,291.2550969
1600000US0268340,268340,"Seldovia city, Alaska",68340,6,947058,0.365661154,505406,A,255,697.3669406,218,596.1803649
1600000US1755470,1755470,"Okawville village, Illinois",55470,9,5327437,2.056935013,0,A,1434,697.1537706,648,315.0318294
1600000US2145064,2145064,"Lewisburg city, Kentucky",45064,8,3009467,1.161961754,42477,A,810,697.0969544,437,376.08811
1600000US2908128,2908128,"Breckenridge city, Missouri",8128,7,1423158,0.549484399,3295,A,383,697.0170592,205,373.077016
1600000US1942960,1942960,"Lamoni city, Iowa",42960,11,8636564,3.334596145,250244,A,2324,696.9359704,927,277.9946835
1600000US3522580,3522580,"El Cerro CDP, New Mexico",22580,12,10974087,4.237118859,1910,S,2953,696.935842,1171,276.3670406
1600000US1910765,1910765,"Carlisle city, Iowa",10765,12,14404645,5.561664764,10042,A,3876,696.9136336,1524,274.0186733
1600000US3762680,3762680,"Sneads Ferry CDP, North Carolina",62680,12,9833602,3.79677512,5285715,S,2646,696.9072216,1552,408.7679546
1600000US5582900,5582900,"Viola village, Wisconsin",82900,8,2597830,1.003027813,41173,A,699,696.8899474,331,330.0008191
1600000US4815196,4815196,"Claude city, Texas",15196,9,4445226,1.716311427,2850,A,1196,696.8432309,518,301.8100281
1600000US1854612,1854612,"North Crows Nest town, Indiana",54612,3,167262,0.064580222,0,A,45,696.8077627,19,294.207722
1600000US3775280,3775280,"Woodfin town, North Carolina",75280,13,22761201,8.788149212,1065185,A,6123,696.7337323,2698,307.0043459
1600000US5183600,5183600,"Waverly town, Virginia",83600,11,7989897,3.08491661,0,A,2149,696.6152645,936,303.4117671
1600000US4255969,4255969,"Oak Hills CDP, Pennsylvania",55969,11,8675236,3.349527488,0,S,2333,696.5161529,1102,329.001629
1600000US0618695,618695,"Del Rio CDP, California",18695,9,4722520,1.823375243,654193,S,1270,696.5104986,515,282.4432337
1600000US1933060,1933060,"Grimes city, Iowa",33060,13,30666363,11.84034945,74751,A,8246,696.4321478,3272,276.3431952
1600000US2157090,2157090,"Oak Grove city, Kentucky",57090,13,27851555,10.75354596,87733,A,7489,696.4214433,3343,310.8742002
1600000US1980490,1980490,"Van Wert city, Iowa",80490,5,855418,0.33027875,12230,A,230,696.381465,119,360.3017145
1600000US4813570,4813570,"Cedar Point CDP, Texas",13570,8,2343198,0.904713844,2484082,S,630,696.3527794,644,711.8272856
1600000US2729636,2729636,"Hollandale city, Minnesota",29636,7,1126993,0.435134448,1336,A,303,696.3365025,146,335.5284798
1600000US3733320,3733320,"Icard CDP, North Carolina",33320,12,9909341,3.826018113,24894,S,2664,696.2852557,1211,316.5170588
1600000US5325370,5325370,"Fox Island CDP, Washington",25370,12,13514702,5.218055837,3037879,S,3633,696.2363213,1565,299.9201329
1600000US4237192,4237192,"Irvona borough, Pennsylvania",37192,8,2407051,0.929367626,52201,A,647,696.1723021,262,281.9121223
1600000US0157576,157576,"Oxford city, Alabama",57576,15,79426259,30.66665135,858430,A,21348,696.1307824,8806,287.1523173
1600000US2177592,2177592,"Trenton city, Kentucky",77592,7,1428909,0.551704873,3240,A,384,696.0243039,186,337.1367722
1600000US4827432,4827432,"Freer city, Texas",27432,12,10487432,4.049220305,31688,A,2818,695.9364489,1241,306.4787555
1600000US4221792,4221792,"East Salem CDP, Pennsylvania",21792,4,692227,0.26727035,0,S,186,695.9245565,80,299.3223899
1600000US4810528,4810528,"Bronte town, Texas",10528,8,3718656,1.43578117,1685,A,999,695.7884816,473,329.4373892
1600000US4260136,4260136,"Picture Rocks borough, Pennsylvania",60136,8,2523804,0.974446214,69986,A,678,695.7798086,282,289.3951416
1600000US4807108,4807108,"Beckville city, Texas",7108,8,3152935,1.217355061,0,A,847,695.770714,374,307.2234321
1600000US2235870,2235870,"Homer town, Louisiana",35870,12,12052922,4.653659399,14716,A,3237,695.5816321,1619,347.8982584
1600000US1940935,1940935,"Keosauqua city, Iowa",40935,9,3746512,1.446536432,320149,A,1006,695.4543127,515,356.022834
1600000US4073900,4073900,"Tishomingo city, Oklahoma",73900,12,11300026,4.362964616,275599,A,3034,695.3987178,1337,306.4430078
1600000US4938710,4938710,"Ivins city, Utah",38710,13,25156964,9.713158517,108837,A,6753,695.2424372,2880,296.5049932
1600000US0910870,910870,"Canaan CDP, Connecticut",10870,9,4515267,1.743354409,1114,S,1212,695.2114805,650,372.8444409
1600000US2905266,2905266,"Bevier city, Missouri",5266,8,2674949,1.032803627,1128,A,718,695.19508,341,330.1692511
1600000US2966800,2966800,"Seymour city, Missouri",66800,10,7157472,2.763515507,3120,A,1921,695.129083,846,306.1318085
1600000US0413820,413820,"Citrus Park CDP, Arizona",13820,12,15008479,5.794806385,18014,S,4028,695.1051911,1385,239.0071226
1600000US5540875,5540875,"La Farge village, Wisconsin",40875,8,2779753,1.073268679,66102,A,746,695.0729248,375,349.3999287
1600000US3561710,3561710,"Ranchos de Taos CDP, New Mexico",61710,12,9382833,3.622732229,0,S,2518,695.0555108,1244,343.3872341
1600000US3703840,3703840,"Bath town, North Carolina",3840,5,927853,0.358246061,1450473,A,249,695.0530009,176,491.2824424
1600000US1266975,1266975,"Sorrento CDP, Florida",66975,8,3209209,1.239082575,49523,S,861,694.8689437,318,256.6414914
1600000US3852940,3852940,"Milnor city, North Dakota",52940,8,2434157,0.939833312,173490,A,653,694.8040591,350,372.4064635
1600000US3733993,3733993,"JAARS CDP, North Carolina",33993,8,2225788,0.859381588,10041,S,597,694.6855837,177,205.9620575
1600000US4817036,4817036,"Corrigan town, Texas",17036,10,5947205,2.296228786,0,A,1595,694.6171958,698,303.9766788
1600000US1382468,1382468,"White city, Georgia",82468,8,2498265,0.96458555,0,A,670,694.5988356,284,294.4269691
1600000US1735073,1735073,"Hillsdale village, Illinois",35073,8,1950491,0.753088817,75438,A,523,694.4731988,238,316.0317807
1600000US3674023,3674023,"Tivoli village, New York",74023,9,4170118,1.61009163,71814,A,1118,694.3704193,549,340.974383
1600000US3883700,3883700,"Washburn city, North Dakota",83700,9,4647854,1.794546538,244076,A,1246,694.3258218,661,368.3381767
1600000US5446468,5446468,"Lester town, West Virginia",46468,7,1298260,0.50126101,619,A,348,694.2490903,175,349.1195138
1600000US2685080,2685080,"Webberville village, Michigan",85080,9,4745819,1.832371038,32058,A,1272,694.1825502,573,312.7095922
1600000US4238160,4238160,"Jessup borough, Pennsylvania",38160,12,17448946,6.737076002,125801,A,4676,694.0696526,2134,316.7546276
1600000US5553200,5553200,"Minocqua CDP, Wisconsin",53200,7,1683078,0.649840076,136988,S,451,694.0169071,443,681.7061859
1600000US1832494,1832494,"Hatfield CDP, Indiana",32494,8,3034403,1.171589598,281,S,813,693.9290015,359,306.4212934
1600000US5473444,5473444,"Shenandoah Junction CDP, West Virginia",73444,8,2623925,1.01310315,0,S,703,693.9076246,272,268.4820397
1600000US2109838,2109838,"Brodhead city, Kentucky",9838,9,4520251,1.745278743,44249,A,1211,693.8719704,544,311.698061
1600000US5160488,5160488,"Pamplin City town, Virginia",60488,5,817487,0.315633509,2157,A,219,693.8426813,104,329.4960678
1600000US0853875,853875,"No Name CDP, Colorado",53875,4,459168,0.177285763,0,S,123,693.7951338,60,338.4366506
1600000US3887020,3887020,"Wishek city, North Dakota",87020,9,3740677,1.444283526,23980,A,1002,693.7695973,516,357.2705711
1600000US5122560,5122560,"Dillwyn town, Virginia",22560,7,1669102,0.644443912,4158,A,447,693.6212622,197,305.6899075
1600000US2952076,2952076,"New Madrid city, Missouri",52076,12,11636451,4.49285904,94740,A,3116,693.5450171,1424,316.9474019
1600000US2700928,2700928,"Alexandria city, Minnesota",928,14,41341318,15.9619728,1914615,A,11070,693.523297,5821,364.6792332
1600000US4751540,4751540,"Munford city, Tennessee",51540,13,22135074,8.546400215,35404,A,5927,693.5083604,2301,269.2361628
1600000US2240280,2240280,"Krotz Springs town, Louisiana",40280,9,4474774,1.727719974,13370,A,1198,693.3994039,533,308.499067
1600000US5439676,5439676,"Idamay CDP, West Virginia",39676,8,2282543,0.881294817,1619,S,611,693.298075,266,301.8286218
1600000US5406052,5406052,"Belva CDP, West Virginia",6052,3,354910,0.137031523,63701,S,95,693.2711392,44,321.0940013
1600000US3555605,3555605,"Pecan Park CDP, New Mexico",55605,3,280210,0.10818969,0,S,75,693.2268656,44,406.6930945
1600000US2463950,2463950,"Prince Frederick CDP, Maryland",63950,12,9485106,3.662220057,10281,S,2538,693.0222545,1111,303.3678978
1600000US4860932,4860932,"Realitos CDP, Texas",60932,4,687742,0.265538682,0,S,184,692.9310584,105,395.4226149
1600000US1338105,1338105,"Heron Bay CDP, Georgia",38105,12,12653776,4.885650435,21396,S,3384,692.6406309,1166,238.6580897
1600000US4814680,4814680,"Chillicothe city, Texas",14680,8,2643692,1.020735231,353,A,707,692.6379911,355,347.7885245
1600000US5450932,5450932,"Man town, West Virginia",50932,8,2838322,1.095882298,144073,A,759,692.5926276,362,330.3274456
1600000US4824864,4824864,"Evant town, Texas",24864,7,1593109,0.61510285,0,A,426,692.567105,199,323.5231312
1600000US3442390,3442390,"McGuire AFB CDP, New Jersey",42390,12,13878905,5.358675407,13678,S,3710,692.3352728,1535,286.4513865
1600000US2945200,2945200,"McKittrick town, Missouri",45200,3,228210,0.088112377,0,A,61,692.2977433,36,408.56916
1600000US0841065,841065,"Kittredge CDP, Colorado",41065,9,4879686,1.884057378,1177,S,1304,692.1232948,573,304.130865
1600000US5116480,5116480,"Chilhowie town, Virginia",16480,10,6665560,2.573587214,98024,A,1781,692.0301712,790,306.9645341
1600000US3668610,3668610,"South Blooming Grove village, New York",68610,12,12105071,4.673794242,86164,A,3234,691.9431693,1270,271.727837
1600000US4548900,4548900,"Murphys Estates CDP, South Carolina",48900,9,5394472,2.082817372,8343,S,1441,691.8513449,541,259.7443286
1600000US2024850,2024850,"Frontenac city, Kansas",24850,12,12868992,4.968745801,222754,A,3437,691.723855,1519,305.7109502
1600000US0620928,620928,"Easton CDP, California",20928,11,7799479,3.011395806,0,S,2083,691.7058183,667,221.4919735
1600000US5589150,5589150,"Wrightstown village, Wisconsin",89150,12,10586854,4.087607356,530046,A,2827,691.6026306,1087,265.9257373
1600000US4219680,4219680,"Douglassville CDP, Pennsylvania",19680,7,1677755,0.647784855,133422,S,448,691.5876418,299,461.573002
1600000US4606120,4606120,"Blucksberg Mountain CDP, South Dakota",6120,7,1730462,0.668135142,0,S,462,691.476875,205,306.8241545
1600000US5482732,5482732,"Valley Grove village, West Virginia",82732,7,1416024,0.546729946,0,A,378,691.3833833,177,323.7430128
1600000US4558795,4558795,"Quinby town, South Carolina",58795,8,3491435,1.348050647,0,A,932,691.3686825,400,296.7247564
1600000US4011150,4011150,"Camargo town, Oklahoma",11150,4,667040,0.257545595,0,A,178,691.1397577,92,357.2183018
1600000US1347560,1347560,"Louisville city, Georgia",47560,11,9342403,3.607122118,183790,A,2493,691.1326865,1006,278.8926926
1600000US0182872,182872,"Wilton town, Alabama",82872,8,2574517,0.994026613,23512,A,687,691.1283771,277,278.6645713
1600000US1919720,1919720,"Delmar city, Iowa",19720,8,1967457,0.759639427,0,A,525,691.1173662,227,298.825985
1600000US1612520,1612520,"Cambridge city, Idaho",12520,7,1229372,0.474663203,20280,A,328,691.0162782,178,375.0027364
1600000US4764440,4764440,"Rockwood city, Tennessee",64440,13,20847155,8.049131888,51854,A,5562,691.0061951,2740,340.4093806
1600000US1769368,1769368,"Sherrard village, Illinois",69368,8,2399007,0.926261821,601901,A,640,690.949347,298,321.7232897
1600000US1955965,1955965,"Newell city, Iowa",55965,8,3283893,1.26791823,0,A,876,690.8962893,377,297.3377866
1600000US4135850,4135850,"Idaville CDP, Oregon",35850,7,1263339,0.487777936,0,S,337,690.8881591,173,354.6695891
